HitId	WorkerId	AssignmentId	SentenceId	Offset	HighlightedText	Category	Text	EncodedTokens	TokenIdxs
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/6BC4D06CF056C1BBAB3E682FE76CA1A5998A09F7	25	BRUNETTE	Hair type	 Beautiful BUSTY Slender BRUNETTE BELLA <br/> <br/> All natural Beauty ~ ! <br/> <br/> CURVES IN ALL THE RIGHT PLACES . <br/> <br/> Long Chestnut Brown Hair . <br/> <br/> and <br/> <br/> Stunning Blue Eyes . <br/> <br/> 34DD - 24 - 36 build <br/> TALL Slender Figure 5 ' 7 120lbs <br/> <br/> 216 - 361 - 5663 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJCRUxMQSIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJBbGwiLCAibmF0dXJhbCIsICJCZWF1dHkiLCAifiIsICIhIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkNVUlZFUyIsICJJTiIsICJBTEwiLCAiVEhFIiwgIlJJR0hUIiwgIlBMQUNFUyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgImFuZCIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJTdHVubmluZyIsICJCbHVlIiwgIkV5ZXMiLCAiLiIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnIvJmd0OyIsICJUQUxMIiwgIlNsZW5kZXIiLCAiRmlndXJlIiwgIjUiLCAiJyIsICI3IiwgIjEyMGxicyIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIyMTYiLCAiLSIsICIzNjEiLCAiLSIsICI1NjYzIl0=	4
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/6BC4D06CF056C1BBAB3E682FE76CA1A5998A09F7	137	Chestnut Brown	Hair type	 Beautiful BUSTY Slender BRUNETTE BELLA <br/> <br/> All natural Beauty ~ ! <br/> <br/> CURVES IN ALL THE RIGHT PLACES . <br/> <br/> Long Chestnut Brown Hair . <br/> <br/> and <br/> <br/> Stunning Blue Eyes . <br/> <br/> 34DD - 24 - 36 build <br/> TALL Slender Figure 5 ' 7 120lbs <br/> <br/> 216 - 361 - 5663 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJCRUxMQSIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJBbGwiLCAibmF0dXJhbCIsICJCZWF1dHkiLCAifiIsICIhIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkNVUlZFUyIsICJJTiIsICJBTEwiLCAiVEhFIiwgIlJJR0hUIiwgIlBMQUNFUyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgImFuZCIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJTdHVubmluZyIsICJCbHVlIiwgIkV5ZXMiLCAiLiIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnIvJmd0OyIsICJUQUxMIiwgIlNsZW5kZXIiLCAiRmlndXJlIiwgIjUiLCAiJyIsICI3IiwgIjEyMGxicyIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIyMTYiLCAiLSIsICIzNjEiLCAiLSIsICI1NjYzIl0=	25,,26
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/6BC4D06CF056C1BBAB3E682FE76CA1A5998A09F7	187	Stunning Blue	Eye color	 Beautiful BUSTY Slender BRUNETTE BELLA <br/> <br/> All natural Beauty ~ ! <br/> <br/> CURVES IN ALL THE RIGHT PLACES . <br/> <br/> Long Chestnut Brown Hair . <br/> <br/> and <br/> <br/> Stunning Blue Eyes . <br/> <br/> 34DD - 24 - 36 build <br/> TALL Slender Figure 5 ' 7 120lbs <br/> <br/> 216 - 361 - 5663 	WyJCZWF1dGlmdWwiLCAiQlVTVFkiLCAiU2xlbmRlciIsICJCUlVORVRURSIsICJCRUxMQSIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJBbGwiLCAibmF0dXJhbCIsICJCZWF1dHkiLCAifiIsICIhIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkNVUlZFUyIsICJJTiIsICJBTEwiLCAiVEhFIiwgIlJJR0hUIiwgIlBMQUNFUyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgIkxvbmciLCAiQ2hlc3RudXQiLCAiQnJvd24iLCAiSGFpciIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIiZsdDtici8mZ3Q7IiwgImFuZCIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICJTdHVubmluZyIsICJCbHVlIiwgIkV5ZXMiLCAiLiIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIzNEREIiwgIi0iLCAiMjQiLCAiLSIsICIzNiIsICJidWlsZCIsICImbHQ7YnIvJmd0OyIsICJUQUxMIiwgIlNsZW5kZXIiLCAiRmlndXJlIiwgIjUiLCAiJyIsICI3IiwgIjEyMGxicyIsICImbHQ7YnIvJmd0OyIsICImbHQ7YnIvJmd0OyIsICIyMTYiLCAiLSIsICIzNjEiLCAiLSIsICI1NjYzIl0=	34,,35
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/A8A8FE87BA1BD9535EFD4D1841F9FDEBF79BFCFE	123	brown	Hair type	 100 % REAL & RECENT PICS <br> Sexy hotties ! Amazing Service ! <br> <br> LAURA 26 y . o , 34B , 5 ' 5 , Latina , 100lbs , brown hair PICS 1 - 4 <br> KIM 25 y . o , 34B , 5 ' 6 , 120 LBS , Blonde , blue eye PICS 5 - 	WyIxMDAiLCAiJSIsICJSRUFMIiwgIiZhbXA7IiwgIlJFQ0VOVCIsICJQSUNTIiwgIiZsdDticiZndDsiLCAiU2V4eSIsICJob3R0aWVzIiwgIiEiLCAiQW1hemluZyIsICJTZXJ2aWNlIiwgIiEiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxBVVJBIiwgIjI2IiwgInkiLCAiLiIsICJvIiwgIiwiLCAiMzRCIiwgIiwiLCAiNSIsICInIiwgIjUiLCAiLCIsICJMYXRpbmEiLCAiLCIsICIxMDBsYnMiLCAiLCIsICJicm93biIsICJoYWlyIiwgIlBJQ1MiLCAiMSIsICItIiwgIjQiLCAiJmx0O2JyJmd0OyIsICJLSU0iLCAiMjUiLCAieSIsICIuIiwgIm8iLCAiLCIsICIzNEIiLCAiLCIsICI1IiwgIiciLCAiNiIsICIsIiwgIjEyMCIsICJMQlMiLCAiLCIsICJCbG9uZGUiLCAiLCIsICJibHVlIiwgImV5ZSIsICJQSUNTIiwgIjUiLCAiLSJd	32
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/A8A8FE87BA1BD9535EFD4D1841F9FDEBF79BFCFE	189	Blonde	Hair type	 100 % REAL & RECENT PICS <br> Sexy hotties ! Amazing Service ! <br> <br> LAURA 26 y . o , 34B , 5 ' 5 , Latina , 100lbs , brown hair PICS 1 - 4 <br> KIM 25 y . o , 34B , 5 ' 6 , 120 LBS , Blonde , blue eye PICS 5 - 	WyIxMDAiLCAiJSIsICJSRUFMIiwgIiZhbXA7IiwgIlJFQ0VOVCIsICJQSUNTIiwgIiZsdDticiZndDsiLCAiU2V4eSIsICJob3R0aWVzIiwgIiEiLCAiQW1hemluZyIsICJTZXJ2aWNlIiwgIiEiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxBVVJBIiwgIjI2IiwgInkiLCAiLiIsICJvIiwgIiwiLCAiMzRCIiwgIiwiLCAiNSIsICInIiwgIjUiLCAiLCIsICJMYXRpbmEiLCAiLCIsICIxMDBsYnMiLCAiLCIsICJicm93biIsICJoYWlyIiwgIlBJQ1MiLCAiMSIsICItIiwgIjQiLCAiJmx0O2JyJmd0OyIsICJLSU0iLCAiMjUiLCAieSIsICIuIiwgIm8iLCAiLCIsICIzNEIiLCAiLCIsICI1IiwgIiciLCAiNiIsICIsIiwgIjEyMCIsICJMQlMiLCAiLCIsICJCbG9uZGUiLCAiLCIsICJibHVlIiwgImV5ZSIsICJQSUNTIiwgIjUiLCAiLSJd	54
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/A8A8FE87BA1BD9535EFD4D1841F9FDEBF79BFCFE	198	blue	Eye color	 100 % REAL & RECENT PICS <br> Sexy hotties ! Amazing Service ! <br> <br> LAURA 26 y . o , 34B , 5 ' 5 , Latina , 100lbs , brown hair PICS 1 - 4 <br> KIM 25 y . o , 34B , 5 ' 6 , 120 LBS , Blonde , blue eye PICS 5 - 	WyIxMDAiLCAiJSIsICJSRUFMIiwgIiZhbXA7IiwgIlJFQ0VOVCIsICJQSUNTIiwgIiZsdDticiZndDsiLCAiU2V4eSIsICJob3R0aWVzIiwgIiEiLCAiQW1hemluZyIsICJTZXJ2aWNlIiwgIiEiLCAiJmx0O2JyJmd0OyIsICImbHQ7YnImZ3Q7IiwgIkxBVVJBIiwgIjI2IiwgInkiLCAiLiIsICJvIiwgIiwiLCAiMzRCIiwgIiwiLCAiNSIsICInIiwgIjUiLCAiLCIsICJMYXRpbmEiLCAiLCIsICIxMDBsYnMiLCAiLCIsICJicm93biIsICJoYWlyIiwgIlBJQ1MiLCAiMSIsICItIiwgIjQiLCAiJmx0O2JyJmd0OyIsICJLSU0iLCAiMjUiLCAieSIsICIuIiwgIm8iLCAiLCIsICIzNEIiLCAiLCIsICI1IiwgIiciLCAiNiIsICIsIiwgIjEyMCIsICJMQlMiLCAiLCIsICJCbG9uZGUiLCAiLCIsICJibHVlIiwgImV5ZSIsICJQSUNTIiwgIjUiLCAiLSJd	56
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7BF6CD5054B1062820DCA95BAAFFC9C5CAF391B9	21	Blond	Hair type	 Hi im Trisha I have Blond hair Blue eyes and a bouncy Bootie . <br/> My cousin Tonya has long brown hair green eyes T @ sty N . PS ALL natural 38EE . HUGE TaTa ' S . <br/> We like to play erotic games . <br/> Nonrushed fun and satisfaction is what we give . . . <br/> 	WyJIaSIsICJpbSIsICJUcmlzaGEiLCAiSSIsICJoYXZlIiwgIkJsb25kIiwgImhhaXIiLCAiQmx1ZSIsICJleWVzIiwgImFuZCIsICJhIiwgImJvdW5jeSIsICJCb290aWUiLCAiLiIsICImbHQ7YnIvJmd0OyIsICJNeSIsICJjb3VzaW4iLCAiVG9ueWEiLCAiaGFzIiwgImxvbmciLCAiYnJvd24iLCAiaGFpciIsICJncmVlbiIsICJleWVzIiwgIlQiLCAiQCIsICJzdHkiLCAiTiIsICIuIiwgIlBTIiwgIkFMTCIsICJuYXR1cmFsIiwgIjM4RUUiLCAiLiIsICJIVUdFIiwgIlRhVGEiLCAiJyIsICJTIiwgIi4iLCAiJmx0O2JyLyZndDsiLCAiV2UiLCAibGlrZSIsICJ0byIsICJwbGF5IiwgImVyb3RpYyIsICJnYW1lcyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIk5vbnJ1c2hlZCIsICJmdW4iLCAiYW5kIiwgInNhdGlzZmFjdGlvbiIsICJpcyIsICJ3aGF0IiwgIndlIiwgImdpdmUiLCAiLiIsICIuIiwgIi4iLCAiJmx0O2JyLyZndDsiXQ==	6
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7BF6CD5054B1062820DCA95BAAFFC9C5CAF391B9	32	Blue	Eye color	 Hi im Trisha I have Blond hair Blue eyes and a bouncy Bootie . <br/> My cousin Tonya has long brown hair green eyes T @ sty N . PS ALL natural 38EE . HUGE TaTa ' S . <br/> We like to play erotic games . <br/> Nonrushed fun and satisfaction is what we give . . . <br/> 	WyJIaSIsICJpbSIsICJUcmlzaGEiLCAiSSIsICJoYXZlIiwgIkJsb25kIiwgImhhaXIiLCAiQmx1ZSIsICJleWVzIiwgImFuZCIsICJhIiwgImJvdW5jeSIsICJCb290aWUiLCAiLiIsICImbHQ7YnIvJmd0OyIsICJNeSIsICJjb3VzaW4iLCAiVG9ueWEiLCAiaGFzIiwgImxvbmciLCAiYnJvd24iLCAiaGFpciIsICJncmVlbiIsICJleWVzIiwgIlQiLCAiQCIsICJzdHkiLCAiTiIsICIuIiwgIlBTIiwgIkFMTCIsICJuYXR1cmFsIiwgIjM4RUUiLCAiLiIsICJIVUdFIiwgIlRhVGEiLCAiJyIsICJTIiwgIi4iLCAiJmx0O2JyLyZndDsiLCAiV2UiLCAibGlrZSIsICJ0byIsICJwbGF5IiwgImVyb3RpYyIsICJnYW1lcyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIk5vbnJ1c2hlZCIsICJmdW4iLCAiYW5kIiwgInNhdGlzZmFjdGlvbiIsICJpcyIsICJ3aGF0IiwgIndlIiwgImdpdmUiLCAiLiIsICIuIiwgIi4iLCAiJmx0O2JyLyZndDsiXQ==	8
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7BF6CD5054B1062820DCA95BAAFFC9C5CAF391B9	90	long brown	Hair type	 Hi im Trisha I have Blond hair Blue eyes and a bouncy Bootie . <br/> My cousin Tonya has long brown hair green eyes T @ sty N . PS ALL natural 38EE . HUGE TaTa ' S . <br/> We like to play erotic games . <br/> Nonrushed fun and satisfaction is what we give . . . <br/> 	WyJIaSIsICJpbSIsICJUcmlzaGEiLCAiSSIsICJoYXZlIiwgIkJsb25kIiwgImhhaXIiLCAiQmx1ZSIsICJleWVzIiwgImFuZCIsICJhIiwgImJvdW5jeSIsICJCb290aWUiLCAiLiIsICImbHQ7YnIvJmd0OyIsICJNeSIsICJjb3VzaW4iLCAiVG9ueWEiLCAiaGFzIiwgImxvbmciLCAiYnJvd24iLCAiaGFpciIsICJncmVlbiIsICJleWVzIiwgIlQiLCAiQCIsICJzdHkiLCAiTiIsICIuIiwgIlBTIiwgIkFMTCIsICJuYXR1cmFsIiwgIjM4RUUiLCAiLiIsICJIVUdFIiwgIlRhVGEiLCAiJyIsICJTIiwgIi4iLCAiJmx0O2JyLyZndDsiLCAiV2UiLCAibGlrZSIsICJ0byIsICJwbGF5IiwgImVyb3RpYyIsICJnYW1lcyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIk5vbnJ1c2hlZCIsICJmdW4iLCAiYW5kIiwgInNhdGlzZmFjdGlvbiIsICJpcyIsICJ3aGF0IiwgIndlIiwgImdpdmUiLCAiLiIsICIuIiwgIi4iLCAiJmx0O2JyLyZndDsiXQ==	20,,21
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A6LILYEG29KD0	3DEL4X4EL7Z6PB5VH9FHLRHE3NAYXO	http://dig.isi.edu/sentence/7BF6CD5054B1062820DCA95BAAFFC9C5CAF391B9	106	green	Eye color	 Hi im Trisha I have Blond hair Blue eyes and a bouncy Bootie . <br/> My cousin Tonya has long brown hair green eyes T @ sty N . PS ALL natural 38EE . HUGE TaTa ' S . <br/> We like to play erotic games . <br/> Nonrushed fun and satisfaction is what we give . . . <br/> 	WyJIaSIsICJpbSIsICJUcmlzaGEiLCAiSSIsICJoYXZlIiwgIkJsb25kIiwgImhhaXIiLCAiQmx1ZSIsICJleWVzIiwgImFuZCIsICJhIiwgImJvdW5jeSIsICJCb290aWUiLCAiLiIsICImbHQ7YnIvJmd0OyIsICJNeSIsICJjb3VzaW4iLCAiVG9ueWEiLCAiaGFzIiwgImxvbmciLCAiYnJvd24iLCAiaGFpciIsICJncmVlbiIsICJleWVzIiwgIlQiLCAiQCIsICJzdHkiLCAiTiIsICIuIiwgIlBTIiwgIkFMTCIsICJuYXR1cmFsIiwgIjM4RUUiLCAiLiIsICJIVUdFIiwgIlRhVGEiLCAiJyIsICJTIiwgIi4iLCAiJmx0O2JyLyZndDsiLCAiV2UiLCAibGlrZSIsICJ0byIsICJwbGF5IiwgImVyb3RpYyIsICJnYW1lcyIsICIuIiwgIiZsdDtici8mZ3Q7IiwgIk5vbnJ1c2hlZCIsICJmdW4iLCAiYW5kIiwgInNhdGlzZmFjdGlvbiIsICJpcyIsICJ3aGF0IiwgIndlIiwgImdpdmUiLCAiLiIsICIuIiwgIi4iLCAiJmx0O2JyLyZndDsiXQ==	23
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A2H321P1NSEW35	3VE8AYVF8NBAAJNS4BB1G7T563B8FT	http://dig.isi.edu/sentence/D7F0F4464A7E15B47F838B9B1C47C582473C09C2	166	Hazel	Eye color	 Name Bella Age 23 Height 5 ' 6 " Weight 120 Breast Size 34 C Eye Color Blue Hair Color Brown Name Golden Age 33 Height 5 ' 5 " Weight 125 Breast size 36 C Eye Color Hazel Hair Color Blond We love to have fun and no discrimination here . ( 910 ) 234 - 7445 . <a href="/more.php?article=142"> 	WyJOYW1lIiwgIkJlbGxhIiwgIkFnZSIsICIyMyIsICJIZWlnaHQiLCAiNSIsICInIiwgIjYiLCAiXCIiLCAiV2VpZ2h0IiwgIjEyMCIsICJCcmVhc3QiLCAiU2l6ZSIsICIzNCIsICJDIiwgIkV5ZSIsICJDb2xvciIsICJCbHVlIiwgIkhhaXIiLCAiQ29sb3IiLCAiQnJvd24iLCAiTmFtZSIsICJHb2xkZW4iLCAiQWdlIiwgIjMzIiwgIkhlaWdodCIsICI1IiwgIiciLCAiNSIsICJcIiIsICJXZWlnaHQiLCAiMTI1IiwgIkJyZWFzdCIsICJzaXplIiwgIjM2IiwgIkMiLCAiRXllIiwgIkNvbG9yIiwgIkhhemVsIiwgIkhhaXIiLCAiQ29sb3IiLCAiQmxvbmQiLCAiV2UiLCAibG92ZSIsICJ0byIsICJoYXZlIiwgImZ1biIsICJhbmQiLCAibm8iLCAiZGlzY3JpbWluYXRpb24iLCAiaGVyZSIsICIuIiwgIigiLCAiOTEwIiwgIikiLCAiMjM0IiwgIi0iLCAiNzQ0NSIsICIuIiwgIiZsdDthIGhyZWY9XCIvbW9yZS5waHA/YXJ0aWNsZT0xNDJcIiZndDsiXQ==	39
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A2H321P1NSEW35	3VE8AYVF8NBAAJNS4BB1G7T563B8FT	http://dig.isi.edu/sentence/D7F0F4464A7E15B47F838B9B1C47C582473C09C2	183	Blond	Hair type	 Name Bella Age 23 Height 5 ' 6 " Weight 120 Breast Size 34 C Eye Color Blue Hair Color Brown Name Golden Age 33 Height 5 ' 5 " Weight 125 Breast size 36 C Eye Color Hazel Hair Color Blond We love to have fun and no discrimination here . ( 910 ) 234 - 7445 . <a href="/more.php?article=142"> 	WyJOYW1lIiwgIkJlbGxhIiwgIkFnZSIsICIyMyIsICJIZWlnaHQiLCAiNSIsICInIiwgIjYiLCAiXCIiLCAiV2VpZ2h0IiwgIjEyMCIsICJCcmVhc3QiLCAiU2l6ZSIsICIzNCIsICJDIiwgIkV5ZSIsICJDb2xvciIsICJCbHVlIiwgIkhhaXIiLCAiQ29sb3IiLCAiQnJvd24iLCAiTmFtZSIsICJHb2xkZW4iLCAiQWdlIiwgIjMzIiwgIkhlaWdodCIsICI1IiwgIiciLCAiNSIsICJcIiIsICJXZWlnaHQiLCAiMTI1IiwgIkJyZWFzdCIsICJzaXplIiwgIjM2IiwgIkMiLCAiRXllIiwgIkNvbG9yIiwgIkhhemVsIiwgIkhhaXIiLCAiQ29sb3IiLCAiQmxvbmQiLCAiV2UiLCAibG92ZSIsICJ0byIsICJoYXZlIiwgImZ1biIsICJhbmQiLCAibm8iLCAiZGlzY3JpbWluYXRpb24iLCAiaGVyZSIsICIuIiwgIigiLCAiOTEwIiwgIikiLCAiMjM0IiwgIi0iLCAiNzQ0NSIsICIuIiwgIiZsdDthIGhyZWY9XCIvbW9yZS5waHA/YXJ0aWNsZT0xNDJcIiZndDsiXQ==	42
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A2H321P1NSEW35	3VE8AYVF8NBAAJNS4BB1G7T563B8FT	http://dig.isi.edu/sentence/D7F0F4464A7E15B47F838B9B1C47C582473C09C2	72	Blue	Eye color	 Name Bella Age 23 Height 5 ' 6 " Weight 120 Breast Size 34 C Eye Color Blue Hair Color Brown Name Golden Age 33 Height 5 ' 5 " Weight 125 Breast size 36 C Eye Color Hazel Hair Color Blond We love to have fun and no discrimination here . ( 910 ) 234 - 7445 . <a href="/more.php?article=142"> 	WyJOYW1lIiwgIkJlbGxhIiwgIkFnZSIsICIyMyIsICJIZWlnaHQiLCAiNSIsICInIiwgIjYiLCAiXCIiLCAiV2VpZ2h0IiwgIjEyMCIsICJCcmVhc3QiLCAiU2l6ZSIsICIzNCIsICJDIiwgIkV5ZSIsICJDb2xvciIsICJCbHVlIiwgIkhhaXIiLCAiQ29sb3IiLCAiQnJvd24iLCAiTmFtZSIsICJHb2xkZW4iLCAiQWdlIiwgIjMzIiwgIkhlaWdodCIsICI1IiwgIiciLCAiNSIsICJcIiIsICJXZWlnaHQiLCAiMTI1IiwgIkJyZWFzdCIsICJzaXplIiwgIjM2IiwgIkMiLCAiRXllIiwgIkNvbG9yIiwgIkhhemVsIiwgIkhhaXIiLCAiQ29sb3IiLCAiQmxvbmQiLCAiV2UiLCAibG92ZSIsICJ0byIsICJoYXZlIiwgImZ1biIsICJhbmQiLCAibm8iLCAiZGlzY3JpbWluYXRpb24iLCAiaGVyZSIsICIuIiwgIigiLCAiOTEwIiwgIikiLCAiMjM0IiwgIi0iLCAiNzQ0NSIsICIuIiwgIiZsdDthIGhyZWY9XCIvbW9yZS5waHA/YXJ0aWNsZT0xNDJcIiZndDsiXQ==	18
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A2H321P1NSEW35	3VE8AYVF8NBAAJNS4BB1G7T563B8FT	http://dig.isi.edu/sentence/D7F0F4464A7E15B47F838B9B1C47C582473C09C2	88	Brown	Hair type	 Name Bella Age 23 Height 5 ' 6 " Weight 120 Breast Size 34 C Eye Color Blue Hair Color Brown Name Golden Age 33 Height 5 ' 5 " Weight 125 Breast size 36 C Eye Color Hazel Hair Color Blond We love to have fun and no discrimination here . ( 910 ) 234 - 7445 . <a href="/more.php?article=142"> 	WyJOYW1lIiwgIkJlbGxhIiwgIkFnZSIsICIyMyIsICJIZWlnaHQiLCAiNSIsICInIiwgIjYiLCAiXCIiLCAiV2VpZ2h0IiwgIjEyMCIsICJCcmVhc3QiLCAiU2l6ZSIsICIzNCIsICJDIiwgIkV5ZSIsICJDb2xvciIsICJCbHVlIiwgIkhhaXIiLCAiQ29sb3IiLCAiQnJvd24iLCAiTmFtZSIsICJHb2xkZW4iLCAiQWdlIiwgIjMzIiwgIkhlaWdodCIsICI1IiwgIiciLCAiNSIsICJcIiIsICJXZWlnaHQiLCAiMTI1IiwgIkJyZWFzdCIsICJzaXplIiwgIjM2IiwgIkMiLCAiRXllIiwgIkNvbG9yIiwgIkhhemVsIiwgIkhhaXIiLCAiQ29sb3IiLCAiQmxvbmQiLCAiV2UiLCAibG92ZSIsICJ0byIsICJoYXZlIiwgImZ1biIsICJhbmQiLCAibm8iLCAiZGlzY3JpbWluYXRpb24iLCAiaGVyZSIsICIuIiwgIigiLCAiOTEwIiwgIikiLCAiMjM0IiwgIi0iLCAiNzQ0NSIsICIuIiwgIiZsdDthIGhyZWY9XCIvbW9yZS5waHA/YXJ0aWNsZT0xNDJcIiZndDsiXQ==	21
31KPKEKW4ARZTT8FE37PFI1IRBXB0Z	A2H321P1NSEW35	3VE8AYVF8NBAAJNS4BB1G7T563B8FT	http://dig.isi.edu/sentence/46C265C90C2B30593EC4E0EFE0EDCF435295F302	43	long brown hair	Hair type	 Hello gentleman . My name Aubrey . I am a long brown hair blue eye , thick hips slim waist . Just perfect for u . I ' m great at making u feel nice and comfortable and leave u with a smile everytime . Remember I ' ll only b there for a day or two so book the 	WyJIZWxsbyIsICJnZW50bGVtYW4iLCAiLiIsICJNeSIsICJuYW1lIiwgIkF1YnJleSIsICIuIiwgIkkiLCAiYW0iLCAiYSIsICJsb25nIiwgImJyb3duIiwgImhhaXIiLCAiYmx1ZSIsICJleWUiLCAiLCIsICJ0aGljayIsICJoaXBzIiwgInNsaW0iLCAid2Fpc3QiLCAiLiIsICJKdXN0IiwgInBlcmZlY3QiLCAiZm9yIiwgInUiLCAiLiIsICJJIiwgIiciLCAibSIsICJncmVhdCIsICJhdCIsICJtYWtpbmciLCAidSIsICJmZWVsIiwgIm5pY2UiLCAiYW5kIiwgImNvbWZvcnRhYmxlIiwgImFuZCIsICJsZWF2ZSIsICJ1IiwgIndpdGgiLCAiYSIsICJzbWlsZSIsICJldmVyeXRpbWUiLCAiLiIsICJSZW1lbWJlciIsICJJIiwgIiciLCAibGwiLCAib25seSIsICJiIiwgInRoZXJlIiwgImZvciIsICJhIiwgImRheSIsICJvciIsICJ0d28iLCAic28iLCAiYm9vayIsICJ0aGUiXQ==	11,,12,,13
